label,text
Acne,i've recently been battling a pretty itchy rash on my skin. there are pus-filled pimples and blackheads all over it. my skin has also been scurring a lot.
Acne,"this morning, i realized that i had a major rash all over my body. there are lots of pimples filled with pus and blackheads everywhere, and my skin has been scurrying a lot."
Acne,"i woke up today to find that i had a major rash all over my body. there are lots of pimples filled with pus and blackheads everywhere, and my skin has been scurrying a lot."
Acne,"i woke up this morning to find that i had a major rash all over my body. it's covered in pus-filled pimples and blackheads, and my skin has been scurrying a lot"
Acne,"this morning, i saw a large rash all over my body. there are a lot of pus-filled pimples and blackheads all over my face, and my skin has been scurrying a lot."
Acne,"i discovered that i had a significant rash all over my body this morning. blackheads and pus-filled pimples are proliferating, and my skin has been scurrying a lot."
Acne,"yesterday, i noticed an enormous rash all over my skin. there are a lot of pus-filled pimples and blackheads all over my face, and my skin has been scurrying a lot."
Acne,"i discovered a huge rash on my skin yesterday. my face is covered of blackheads and pus-filled pimples, and my skin has been crawling a lot."
Acne,"my skin has a horrible rash that is absolutely nonheritable. blackheads and pus-filled pimples abound on it. in addition, my skin has been quite sensitive."
Acne,"my skin has merely developed an uninherited rash. it has a lot of pus-filled pimples and blackheads. furthermore, my skin has been quite sensitive."
Acne,"when i awoke this morning, i saw a severe rash across my skin. there are many pus-filled pimples and blackheads all over the place. my skin has also been shifting a lot."
Acne,"when i woke up this morning, i saw a terrible rash on my skin. blackheads and pus-filled pimples are all over the place. additionally, my skin has been shifting a lot."
Acne,"i've recently struggled with a really irritating skin rash. there are blackheads and pus-filled pimples all over it. additionally, my skin has been scurring a lot."
Acne,i've recently been dealing with an itching rash on my skin. it's covered in pus-filled pimples and blackheads. my skin has also been quite sensitive.
Bronchial Asthma,"i have been feeling extremely tired and weak, and i've also been coughing a lot with difficulty breathing. my fever is very high, and i'm producing a lot of mucus when i cough."
Bronchial Asthma,"i've got a cough that won't go away, and i'm exhausted. i've been coughing up thick mucous and my fever is also pretty high."
Bronchial Asthma,"i have a persistent cough and have been feeling quite fatigued. my fever is through the roof, and i'm having trouble breathing. when i cough, i also cough up a lot of mucous."
Bronchial Asthma,"i've been having issues with exhaustion, a dry cough, and breathing. i have a very high fever and have been coughing up a lot of thick, mucoid phlegm."
Bronchial Asthma,"i feel really fatigued and weak, and i have a bad cough. my fever is really high, and my breathing has become shallow. when i cough, a lot of saliva comes out as well."
Bronchial Asthma,"i've had a lot of sleepiness, a cough that refuses to go away, and breathing difficulty. i've been coughing up a lot of thick, mucoid saliva and have a high fever."
Bronchial Asthma,"doctor, i have been having high fever since past few days , saliva also became thick , dry cough , weakness also seen"
Bronchial Asthma,"i have a cough that has continued for days, and i feel really weak and tired. my fever is high, and my breath has become strained. when i cough, i also generate a lot of mucus."
Bronchial Asthma,"mom, dad, i've been feeling really tired and weak lately, and i've had this cough that just won't go away. it's been hard for me to catch my breath, and my fever has been really high. when i cough, i've been producing a lot of mucus."
Bronchial Asthma,"hey mom, hey dad, i've been feeling really exhausted lately and have had this persistent cough. my breathing has become shallow, and my fever is very high. i've also been coughing up a lot of thick, mucoid sputum"
Bronchial Asthma,"recently, i've felt quite weak and exhausted, and i've also had a cough that simply won't go away. my fever has been really high, and it has been challenging for me to catch my breath. i've been making a lot of mucous when i cough."
Bronchial Asthma,"i've felt terribly weak and drained, and i've also had a cough that that won't go away. my fever has been exceptionally high, and it has been challenging to try to catch my breath. i've been creating a lot of mucous when i cough."
Bronchial Asthma,"i'm feeling really tired and weak lately, and i've had this cough that just won't go away. my breathing has become shallow, and my fever has been really high. when i cough, i've been producing a lot of thick, mucoid sputum"
Bronchial Asthma,"feeling extremely exhausted and have had this persistent cough. it's been hard for me to catch my breath, and my fever is very high. i've also been producing a lot of mucus when i cough"
Bronchial Asthma,"i've been struggling with fatigue and a constant cough that's been making it difficult to breathe. my fever is high, and i've been coughing up a lot of thick, mucoid sputum."
Bronchial Asthma,"i've had a nagging cough that won't go away, and my breathing has become labored. my fever is also very high, and i'm feeling very weak and tired. i've been producing a lot of mucus when i cough"
Bronchial Asthma,"i've been experiencing a high fever, a persistent cough, and shortness of breath. i've also been producing a lot of thick, mucoid sputum, and i'm feeling very tired and weak."
Bronchial Asthma,"i've been having breathing issues, a persistent cough, and exhaustion. i've been coughing up a lot of thick, mucoid sputum and have a very high fever. i'm just feeling so drained and tired from having to deal with all of this."
Bronchial Asthma,"i've had this cough that's been lingering for days and difficulty breathing. my fever is sky-high, and i'm feeling so weak and tired. i've also been producing a lot of mucus when i cough, and it's just been so overwhelming to deal with all of these symptoms. i'm getting so frustrated with all of this."
Bronchial Asthma,"i've had a persistent cough for days, and i also have breathing problems. i'm so weak and exhausted, and my fever is through the roof. it's been very difficult to manage all of these symptoms, and i've also been coughing up a lot of mucus. i'm becoming so angry over everything."
Bronchial Asthma,"i've been struggling with difficulty breathing, a constant cough, and fatigue. my fever is extremely high, and i've been coughing up a lot of thick, mucoid sputum. it's been so hard to deal with all of this, and i'm just feeling so drained and worn out"
Bronchial Asthma,"i've been having breathing issues, a persistent cough, and exhaustion. i've been coughing up a lot of thick, mucoid sputum and have a very high fever. i'm just feeling so exhausted and tired from having to cope with all of this."
Bronchial Asthma,"i've been feeling really ill lately. i've had this persistent cough and difficulty breathing, and my fever has been off the charts. i'm also feeling extremely exhausted, and i've been producing a lot of mucus when i cough. it's just been so overwhelming to deal with all of these symptoms"
Bronchial Asthma,"recently, i've been feeling terrible. my fever has been through the roof, and i've had a persistent cough and breathing problems. i've been coughing up a lot of phlegm and am also feeling quite weary. dealing with all of these symptoms has been quite difficult."
Bronchial Asthma,"i've had a fever, a cough that won't go away, and shortness of breath. in addition, i've been coughing up a lot of thick, mucoid saliva and i feel quite worn out and weak."
Bronchial Asthma,"hey, i've had a dry cough, breathing difficulties, as well as a high fever. a lot of mucous is being produced, and i feel incredibly weak and tired."""
Bronchial Asthma,"recently, i have had a number of concerning symptoms, including a dry cough, impaired breathing, a high fever, and a lot of mucus. i also feel very weak and tired."
Bronchial Asthma,"i am currently dealing with a number of health issues, including a dry cough, difficulty breathing, a high fever, and increased mucus production. i am also feeling very weak and tired"
Bronchial Asthma,"its been a week , i am suffering from continious health issues like dry cough  , problems in breathing , weakness throughout the day."
Bronchial Asthma,"doctor , from couple of days i am not able to brethe propelry , lying on bed due to high fever , lot of mucus gets out . please suggest me some medicines."
Bronchial Asthma,"i've been experiencing shortness of breath, a persistent cough, and a high fever. i've also been producing a lot of thick, mucoid sputum, and i'm feeling so drained and exhausted. it's been so hard to deal with all of this."
Bronchial Asthma,"i'm so weak and exhausted, and my fever is through the roof. it's been very difficult to manage all of these symptoms, and i've also been coughing up a lot of mucus. i'm becoming so angry over everything."
Bronchial Asthma,"must confess that i've been experiencing shortness of breath, a persistent cough, and a high fever. i've also been producing a lot of thick, mucoid sputum, and i'm feeling quite drained and exhausted. it's all been rather tough to deal with, and i'm feeling quite sick at the moment"
Bronchial Asthma,"i must admit that i have been having a high fever, a persistent cough, and shortness of breath. in addition, i've been coughing up a lot of thick, mucoid saliva and i've been feeling really depleted and worn out."
Bronchial Asthma,"i've been having a tough time with this constant cough, difficulty breathing, and fatigue. my fever is high, and i've been coughing up a lot of thick, mucoid sputum. it's all been rather draining and exhausting, and i'm feeling quite sick at the moment."
Bronchial Asthma,"i've been struggling with a persistent cough, breathing issues, and exhaustion. i've been coughing up a lot of thick, mucoid sputum and have a high fever. all of this has been really tiring and exhausting, and right now i'm feeling rather ill."
Bronchial Asthma,"i've been dealing with a bad cough, breathing issues, and drowsiness. i've been coughing up a lot of thick, mucoid sputum and have a high fever. all of this has been really exhausting and exhausting, and right now i'm feeling rather ill."
Bronchial Asthma,"my persistent cough, breathing problems, and exhaustion have been making things difficult for me. i've been producing copious amounts of thick, mucoid sputum while also having a high fever. i'm currently feeling fairly ill because everything has been so tiring and exhausting."
Bronchial Asthma,"with my persistent cough, respiratory issues, and exhaustion, i've been struggling. i have a high fever and have been producing a lot of thick, mucoid sputum while coughing. i currently feel rather sick as a result of how draining and tiresome everything has been."
Bronchial Asthma,"my fever is through the roof, and i'm so weak and tired out. i've been coughing up a lot of mucous, and managing all of these symptoms has been really hard. everything is making me so upset."
Bronchial Asthma,"doctor due to a high fever, i haven't been able to breathe via my nose or mouth for a few days and feelinf too tired. please recommend some medications for me."
Bronchial Asthma,"hey, i've got a dry cough, trouble breathing, and a high fever. i'm producing a lot of mucus and am feeling quite weak and exhausted."
Bronchial Asthma,"i've been coughing nonstop for days, and i also have respiratory issues. my fever is through the roof, and i'm so weak and worn out. all of these symptoms have been really challenging for me to control,"
Bronchial Asthma,"in addition to sleepiness, i've been having trouble breathing due to a persistent cough. i've been coughing up a lot of thick, mucoid sputum and have a high fever."
Bronchial Asthma,"i've been struggling to breathe, coughing constantly, and feeling worn out. i have a very high fever and have been coughing up a lot of thick, mucoid saliva. i simply feel so worn out and exhausted from trying to deal with everything."
Bronchial Asthma,"i've been experiencing difficulty breathing, a chronic cough, and weariness. i've been producing a lot of thick, mucoid sputum while also running a very high temperature. due to having to cope with all of this, i'm simply feeling extremely worn out and exhausted."
Bronchial Asthma,"hello, mom and father recently, i've felt incredibly worn out and have had a cough that won't go away. my fever is really high, and my breathing has become shallow. additionally, i've been coughing up a lot of mucous, thick sputum."
Bronchial Asthma,"doctor due to a high fever, i haven't been able to breathe via my nose or mouth for a few days and feeling too tired.sometimes mucus has been seen too.please recommend some medications for me."
Bronchial Asthma,"i've had ongoing health problems for a week, including a dry cough, breathing difficulties, and general weakness."
Hypertension,"i have been experiencing a headache, chest pain, dizziness, and difficulty maintaining my balance. i also feel like i am having trouble concentrating"
Hypertension,"along with a headache, chest pain, instability, and balance issues, i've also been feeling dizzy. i also think i'm having problems focusing."
Hypertension,"along with a head pain, chest pain, instability, and balance issues, i've also been feeling unwell. i also think i'm having problems focusing."
Hypertension,"in addition to a head pain, chest pain, instability, and balance issues, i've already been feeling unwell. i also suppose i'm having issues focusing."
Hypertension,"i've been experiencing balance issues, a headache, chest pain, and dizziness. my ability to concentrate and focus has also been challenging."
Hypertension,"i have been having a headache, chest pain, dizziness, and trouble with my balance. it has also been hard for me to focus and concentrate."
Hypertension,"i've been encountering trouble walking, a headache, chest pain, and dizziness. my concentration skills and focus has also been challenging."
Hypertension,"i've been encountering poor balance, a headache, chest pain, and dizziness. my ability to pay attention and focus has also been problematic."
Hypertension,"my coordination has been off, and i've been experiencing a headache, chest pain, and dizziness. additionally, i've had trouble concentrating and focusing."
Hypertension,"my symptoms include a headache, chest pain, dizziness, lack of balance, and trouble concentrating."
Hypertension,"i have been experiencing symptoms such as a headache, chest pain, dizziness, loss of balance, and difficulty focusing."
Hypertension,"i've been suffering from symptoms including a headache, chest pain, dizziness, losing my balance, and trouble concentrating."
Hypertension,"headache, chest discomfort, dizziness, lack of balance, and difficulty concentrating are some of the symptoms i've been having."
Hypertension,"along with a headache and chest pain, i also experienced fainting and balance issues. additionally, i've discovered that it's hard for me to focus."
Hypertension,"i've been experiencing balance issues, a headache, chest pain, and dizziness. i've also realised that i'm having trouble focusing."
Hypertension,"my balance has been off, and i have a headache, chest pain, and dizziness. i've also observed that it's hard for me to concentrate."
Hypertension,"i've been experiencing balance issues, chest pain, headaches, and pains. i've been having trouble focusing as well."
Hypertension,"i have been experiencing chest pain, dizziness, and a headache that feels like a continual pressure in my forehead."
Hypertension,"i have been feeling lightheaded and unsteady on my feet, and have also noticed a decline in my ability to focus and concentrate."
Hypertension,"i've been experiencing dizziness and shakiness, as well as a loss in my attention span and ability to concentrate."
Hypertension,"i've been experiencing dizziness and anxiousness, as well as a loss in my attention and concentration and ability to concentrate."
Hypertension,"i've had intense aches in my chest, a headache that won't go away, and i've been feeling dizzy and unsteady."
Hypertension,"i've had intense aches in my chest, a head  pain that refuses to go away, and i've been feeling dizzy and unsteady."
Hypertension,"along with chest pain, dizziness, and a headache that feels like a narrow zone around my head, i have been having a lot of trouble."
Hypertension,"i have been struggling with a headache that feels like a tight band around my head, along with chest pain and dizziness."
Hypertension,i've been experiencing balance issues in addition to feeling disoriented and dizzy. my headache has also been present nonstop.
Hypertension,"i have been feeling disoriented and dizzy, and have also had trouble keeping my balance. my headache has been a constant presence as well."
Hypertension,"i've been experiencing balance issues along with feeling dizzy and lightheaded. additionally, i've seen a drop in my concentration and focus."
Hypertension,"in addition to feeling dizzy and lightheaded, i've been having problems keeping my equilibrium. my capacity to concentrate and focus has also been slipping, i've noticed."
Hypertension,"i have been experiencing a headache that feels like a sharp pain in my temples, along with chest pain and dizziness."
Hypertension,"along with a chest pain and dizziness, i've had a headache that seems like a sharp pain in my forehead."
Hypertension,"i have been feeling fine all day, but suddenly developed a headache, chest pain, and dizziness while out for a walk. it's been hard for me to focus and concentrate since then."
Hypertension,"while taking a walk, i suddenly started experiencing headache, chest pain, and dizziness after feeling fine all day. since then, it has been challenging for me to concentrate and focus."
Hypertension,"i woke up this morning with a headache and chest pain, and as the day has gone on, i've also been feeling dizzy and unsteady on my feet"
Hypertension,"i had a headache and chest pain this morning, and as the day wore on, i also started to feel unsteady and unstable on my feet."
Hypertension,"i have been dealing with a headache and chest pain for a few days now, but today the dizziness and loss of balance became much worse."
Hypertension,"for a few days now, i've been suffering from a headache and chest pain, but today the dizziness and lack of balance got considerably worse."
Hypertension,"i was at work when i started feeling a headache, chest pain, and dizziness. it's been hard for me to concentrate and focus on my tasks since then."
Hypertension,"when i first experienced a headache, chest pain, and lightheadedness, i was at work. since then, it has been challenging for me to focus and concentrate on my work."
Hypertension,"i was in the middle of a workout when i suddenly developed a headache, chest pain, and dizziness. it's been hard for me to maintain my balance since then"
Hypertension,"i instantly experienced a headache, chest pain, and dizziness while working out. since then, it has been challenging for me to keep my balance."
Hypertension,"i have been feeling fine all day, but suddenly developed a headache, chest pain, and dizziness while driving home from work. it's been hard for me to focus and concentrate on the road since then."
Hypertension,"i felt fine all day, but when i was driving home from work, i suddenly started to have headache, chest discomfort, and dizziness. since then, it has been challenging for me to concentrate and focus while driving."
Hypertension,"i was out shopping when i started feeling a headache, chest pain, and dizziness. it's been hard for me to focus and concentrate on my tasks since then."
Hypertension,"when i first experienced a headache, chest pain, and lightheadedness, i was out shopping. since then, it has been difficult for me to concentrate on my work."
Hypertension,"i woke up this morning feeling fine, but as the day went on, i started experiencing a headache, chest pain, and dizziness. it's been hard for me to focus and concentrate on my work since then."
Hypertension,"i felt good when i woke up this morning, but as the day wore on, i began to feel headachey, sick to my stomach, and dizzy. since then, it has been challenging for me to concentrate and focus on my work."
Hypertension,"i was in the middle of a meeting when i suddenly developed a headache, chest pain, and dizziness. it's been hard for me to focus and concentrate on the discussion since then."
Hypertension,"i suddenly experienced a headache, chest pain, and dizziness in the middle of a conference. since then, it has been challenging for me to concentrate and focus on the topic."
Hypertension,"i have been feeling fine all day, but suddenly developed a headache, chest pain, and dizziness while out for a run. it's been hard for me to maintain my balance since then"
Migraine,"i have been experiencing acidity and indigestion after meals, as well as frequent headaches and blurred vision."
Migraine,"i've been getting frequent headaches and hazy vision, as well as acid reflux and indigestion after meals."
Migraine,"i have been having trouble with my vision, seeing things as distorted and experiencing visual disturbances."
Migraine,"i've been suffering visual disruptions, seeing things as distorted, and eyesight problems."
Migraine,"i've been facing visual disruptions, seeing things as distorted, and eyesight difficulties."
Migraine,"i have been feeling excessively hungry, even after eating, and have had a stiff neck."
Migraine,"i've been grumpy and gloomy lately, and i've also noticed a change in my vision."
Migraine,"i have been feeling depressed and irritable, and have noticed a change in my vision."
Migraine,"i've been irritated and depressed lately, and i've also noticed a change in my vision."
Migraine,"along with recurrent headaches and blurred vision, i suffer acid reflux and trouble digesting my food."
Migraine,"i have been experiencing acid reflux and difficulty digesting my food, along with regular headaches and impaired vision"
Migraine,"i have been feeling hungry all the time and have had a sore neck, as well as problems with my vision."
Migraine,"in addition to having a stiff neck and eye issues, i have been always hungry."
Migraine,"i have been experiencing acidity, indigestion, headaches, and blurred and distorted vision, as well as excessive hunger, a stiff neck, depression, irritability, and visual disturbance."
Migraine,"along with excessive appetite, a stiff neck, depression, impatience, and visual disturbance, i've also been having indigestion, headaches, blurred vision, and acid reflux."
Migraine,"along with excessive appetite, a stiff neck, depression, impatience, and visual disturbance, i've also been suffering indigestion, headaches, blurred vision, and stomach problems."
Migraine,"i have been suffering from acid reflux, indigestion, frequent headaches, and impaired vision, as well as excessive hunger, a sore neck, depression, irritability, and visual disturbance."
Migraine,"along with increased hunger, a sore neck, melancholy, impatience, and visual distortion, i've also been experiencing acid reflux, indigestion, frequent headaches, and blurred eyesight."
Migraine,"together with increased hunger, a sore neck, anxiety, irritation, and visual distortion, i've also been experiencing acid reflux, indigestion, frequent headaches, and impaired eyesight."
Migraine,"i have been experiencing digestive issues, including acidity and indigestion, as well as regular headaches and distorted vision, excessive hunger, a stiff neck, depression, irritability, and visual disturbance."
Migraine,"in addition to recurrent headaches and blurred vision, increased appetite, a stiff neck, sadness, irritability, and visual disturbance, i have been having stomach problems, including indigestion and acidity."
Migraine,"in add to frequent headaches and blurred vision, increased appetite, a stiff neck, anxiety, irritability, and visual disturbance, i have been having stomach problems, including indigestion and acidity."
Migraine,"i have been struggling with acid reflux, indigestion, and headaches, as well as blurred and distorted vision, excessive hunger, a sore neck, depression, irritability, and visual disturbance."
Migraine,"along with headaches, indigestion, acid reflux, excessive appetite, a sore neck, sadness, impatience, and visual disturbance, i have also been experiencing blurred and distorted vision."
Migraine,"along with headaches, indigestion, acid reflux, excessive appetite, a sore neck, sadness, impatience, and visual disturbance, i have also been feeling blurred and distorted vision."
Migraine,"i have been experiencing digestive issues, including acidity and indigestion, as well as frequent headaches and impaired vision, excessive hunger, a stiff neck, depression, irritability, and visual disturbance"
Migraine,"acidity and indigestion are among the digestive problems i've been having, along with regular headaches, blurred vision, increased hunger, stiff neck, sadness, impatience, and visual disruption."
Migraine,"i have been suffering from acid reflux, indigestion, and regular headaches, as well as distorted vision, excessive hunger, a sore neck, depression, irritability, and visual disturbance."
Migraine,"along with distorted eyesight, excessive appetite, a painful neck, melancholy, irritability, and regular headaches, i have also been experiencing acid reflux, indigestion, and regular headaches."
Migraine,"along with distorted eyesight, excessive appetite, a painful neck, anxiety, irritability, and regular headaches, i have also been battling acid reflux, indigestion, and regular headaches."
Migraine,"i have been experiencing acidity, indigestion, and frequent headaches, as well as blurred and distorted vision, excessive hunger, a stiff neck, depression, irritability, and visual disturbance."
Migraine,"stomach acid, indigestion, frequent headaches, hazy and distorted vision, increased appetite, stiff neck, depression, irritation, and visual distortion have all been bothering me."
Migraine,"i have been struggling with digestive issues, including acid reflux and indigestion, as well as regular headaches and impaired vision, excessive hunger, a sore neck, depression, irritability, and visual disturbance"
Migraine,"i have been experiencing frequent headaches, blurred vision, excessive appetite, a sore neck, sadness, irritability, and digestive problems including indigestion and acid reflux."
Migraine,"i have been enduring frequent headaches, blurred vision, excessive appetite, a sore neck, anxiety, irritability, and digestive difficulties including indigestion and acid reflux."
Migraine,"i have been experiencing acidity, indigestion, and headaches, as well as blurred and distorted vision, excessive hunger, a stiff neck, depression, irritability, and visual disturbance"
Migraine,"along with excessive appetite, a stiff neck, headaches, indigestion, and acid reflux, i've also been experiencing sadness, impatience, and visual distortion."
Migraine,"i have been suffering from acid reflux, indigestion, and frequent headaches, as well as distorted vision, excessive hunger, a sore neck, depression, irritability, and visual disturbance."
Migraine,"along with impaired eyesight, increased appetite, a sore neck, melancholy, impatience, and regular headaches, i've also been experiencing heartburn, acid reflux, and indigestion."
Migraine,"along with impaired seeing, excessive eating, a sore neck, melancholy, impatience, and constant headaches, i've also been fighting heartburn, acid reflux, and indigestion."
Migraine,"i have been experiencing acidity, indigestion, headaches, and blurred and distorted vision, as well as excessive hunger, a stiff neck, depression, irritability, and visual disturbance. these symptoms have been affecting my daily life and causing me discomfort."
Migraine,"along with excessive appetite, a stiff neck, depression, impatience, and visual disturbance, i've also been having indigestion, headaches, blurred vision, and acid reflux. these symptoms have been bothering me and interfering with my usual activities."
Migraine,"as well as with excessive appetite, a tense neck, depression, irritability, and visual disturbance, i've also been having indigestion, headaches, blurred vision, and acid reflux. these symptoms have been disturbing me and interfering with my usual activities."
Migraine,"i have been suffering from acid reflux, indigestion, and regular headaches, as well as impaired vision, excessive hunger, a sore neck, depression, irritability, and visual disturbance. these symptoms have been causing me a lot of distress and making it difficult to go about my daily activities."
Migraine,"along with eyesight problems, increased appetite, a sore neck, melancholy, irritability, and regular headaches, i have also been experiencing acid reflux, indigestion, and frequent migraines. my regular activities have been made more challenging by these symptoms, which have been causing me a great deal of distress."
Migraine,"along with eyesight problems, increased appetite, a sore neck, melancholy, irritability, and regular headaches, i have also been experiencing acid reflux, indigestion, and frequent dizziness. my regular activities have been made more tough by these symptoms, which have been causing me a great deal of distress."
Migraine,"i have been struggling with acid reflux, indigestion, and headaches, as well as blurred and distorted vision, excessive hunger, a sore neck, depression, irritability, and visual disturbance. these symptoms have been causing me a lot of problems and making it difficult to concentrate and function normally."
Cervical spondylosis,"i have been experiencing severe back pain, a persistent cough, and weakness in my limbs. my neck also hurts and i have been feeling dizzy and off balance."
Cervical spondylosis,"along with a chronic cough and limb weakness, i've been dealing with excruciating back discomfort. i've been experiencing neck pain as well as vertigo and instability."
Cervical spondylosis,"i have been suffering from back pain, a hacking cough, and weakness in my arms and legs. additionally, my neck hurts and i have had issues with dizziness and maintaining my balance."
Cervical spondylosis,"back pain, a hacking cough, and numbness in my arms and legs have been bothering me. in addition, my neck hurts, and i've having trouble staying balanced and without getting lightheaded."
Cervical spondylosis,"back pain, a coughing cough, and numbness in my arms and legs have been plaguing me. in addition, my neck hurts, and i've having trouble staying balanced and without getting woozy."
Cervical spondylosis,"pain typically, a coughing cough, and numbness in my arms and legs have been plaguing me. in addition, my neck hurts, and i've having trouble staying balanced and without getting woozy."
Cervical spondylosis,"i have been struggling with back pain, a cough that won't go away, and weakness in my extremities. my neck hurts and i have had problems with dizziness and losing my balance."
Cervical spondylosis,"back discomfort, a persistent cough, and weakness in my limbs have been bothering me. i have issues with vertigo and losing my equilibrium, and my neck hurts."
Cervical spondylosis,"back discomfort, a breathing difficulty, and weakness in my limbs have been hurting me. i have issues with vertigo and losing my balance, and my neck hurts."
Cervical spondylosis,"i have been experiencing intense back pain, a dry cough, and a lack of strength in my limbs. my neck hurts and i have been feeling dizzy and unsteady on my feet."
Cervical spondylosis,"i've been struggling with severe back pain, a dry cough, and limb weakness. i've been feeling lightheaded and wobbly on my feet, and my neck hurts."
Cervical spondylosis,"i've been battling with back pain, a dry cough, and limb weakness. i've been feeling dizzy and unstable on my feet, and my neck hurts."
Cervical spondylosis,"i've been struggling with back pain, a chronic cough, and limb weakness. i've been feeling disoriented and weak on my feet, and my neck hurts."
Cervical spondylosis,"i have been suffering from back pain, a productive cough, and weakness in my limbs. my neck is sore and i have had issues with dizziness and balance."
Cervical spondylosis,"back pain, a productive cough, and limb weakness have been bothering me. i have balance and dizzy concerns, and my neck hurts."
Cervical spondylosis,"backache, a difficulty breathing, and limb weakness have been bothering me. i have balance and dizzy concerns, and my neck suffers."
Cervical spondylosis,"i have been struggling with back pain, a persistent cough, and weakness in my muscles. my neck hurts and i have had problems with dizziness and loss of balance."
Cervical spondylosis,"back pain, a lingering cough, and muscle weakness have been bothering me. i have issues with dizziness and losing my equilibrium, and my neck hurts."
Cervical spondylosis,"back pain, a chronic cough, and muscle weakness have been bothering me. i have concerns with dizziness and losing my position, and my neck hurts."
Cervical spondylosis,"i have been experiencing severe back pain, a cough that comes and goes, and weakness in my limbs. my neck also hurts and i have been feeling dizzy and off balance."
Cervical spondylosis,"i've been having intermittent coughing fits, significant back pain, and limb weakness. i've been experiencing neck pain as well as a dizzy and unsteady sensation."
Cervical spondylosis,"i've been having periodic coughing fits, terrible back pain, and limb weakness. i've been feeling neck pain as well as a dizzy and unstable sensation."
Cervical spondylosis,"i have been dealing with back pain, a cough that won't go away, and weakness in my arms and legs. my neck hurts and i have had problems with dizziness and maintaining my balance."
Cervical spondylosis,"back pain, a persistent cough, and numbness in my arms and legs have been bothering me. i've had trouble staying balanced and experiencing dizziness, and my neck hurts."
Cervical spondylosis,"back pain, a dry cough, and stiffness in my arms and legs have been bothering me. i've had problems staying balanced and experience dizziness, and my neck hurts."
Cervical spondylosis,"i've been experiencing back pain, a persistent cough, and numbness in my arms and legs. i've been having trouble staying balanced and managing my vertigo, and my neck hurts."
Cervical spondylosis,"my arms and legs have been weak, and i have been suffering from back pain and a persistent cough. in addition to experiencing neck pain and balance issues, i also suffer dizziness."
Cervical spondylosis,"back pain, a persistent cough, and arm and leg weakness have been bothering me. i've been experiencing neck pain, balance issues, and dizziness."
Cervical spondylosis,"i have been suffering from back pain, a dry cough, and a lack of strength in my muscles. my neck is sore and i have been feeling dizzy and unsteady on my feet"
Cervical spondylosis,"back pain, a dry cough, and a lack of muscle strength have been bothering me. my neck hurts, and i've been feeling lightheaded and shaky."
Cervical spondylosis,"my muscles lack strength, and i have been experiencing back pain and a dry cough. i've been experiencing neck pain and feeling lightheaded and unstable on my feet."
Cervical spondylosis,"my muscles haven't been very strong, and i've been experiencing back ache. i've been feeling lightheaded and wobbly on my feet, and my neck hurts."
Cervical spondylosis,"i've been experiencing back pain, a dry cough, and muscle weakness. i've been experiencing neck pain, feeling lightheaded, and having trouble standing still."
Cervical spondylosis,"i have been struggling with intense back pain, a chronic cough, and weakness in my arms and legs. my neck is sore and i have had problems with dizziness and loss of balance."
Cervical spondylosis,"i've had terrible back pain, a persistent cough, and weakness in my arms and legs. i have issues with dizziness and balance loss, and my neck hurts."
Cervical spondylosis,"i've been suffering from severe back pain, a persistent cough, and numbness in my arms and legs. i've been experiencing issues with vertigo and balance issues, and my neck hurts."
Cervical spondylosis,"along with a persistent cough, weakness in my arms and legs, and severe back pain, i've been having a lot of trouble. i've experienced issues with vertigo and balance loss, and my neck is hurting."
Cervical spondylosis,"i have been experiencing severe back pain, a cough that produces phlegm, and weakness in my muscles. my neck also hurts and i have been feeling dizzy and unsteady on my feet."
Cervical spondylosis,"in addition to having excruciating back pain, i've also been coughing up mucus and feeling weak all over. i've been feeling lightheaded and unstable on my feet, and my neck hurts as well."
Cervical spondylosis,"my muscles have been quite weak, and i've been coughing up phlegm along with significant back discomfort. in addition to feeling weak and disoriented, my neck has been hurting."
Cervical spondylosis,"along with a phlegmy cough and muscle weakness, i've been dealing with excruciating back pain. in addition to feeling woozy and shaky on my feet, my neck has been hurting."
Cervical spondylosis,"i have been dealing with back pain, a persistent cough, and weakness in my limbs. my neck is sore and i have had issues with dizziness and loss of balance."
Cervical spondylosis,"back ache, a chronic cough, and limb weakness have been bothering me. i have troubles with disorientation and balance loss, and my neck hurts."
Cervical spondylosis,"i've had back pain, a cough that won't go away, and limb weakness. i've been experiencing neck pain, instability, and balance concerns."
Cervical spondylosis,"i have been suffering from back pain, a chronic cough, and weakness in my arms and legs. my neck hurts and i have been feeling dizzy and off balance"
Cervical spondylosis,"back pain, a persistent cough, and numbness in my arms and legs have been bothering me. my neck hurts, and i've been feeling lightheaded and unsteady."
Cervical spondylosis,"i've had back pain, a persistent cough, and weakness in my arms and legs. my neck hurts, and i've been feeling off-balance and woozy."
Cervical spondylosis,"i have been struggling with back pain, a productive cough, and weakness in my muscles. my neck is sore and i have had problems with dizziness and unsteady balance."
Cervical spondylosis,"back pain, a productive cough, and muscle weakness have been bothering me. i have issues with dizziness and uneven balance, and my neck hurts."
Jaundice,"i have been experiencing intense itching, vomiting, and fatigue. i have also lost weight and have a high fever. my skin has turned yellow and my urine is dark. i have also been experiencing abdominal pain."
Jaundice,"i've been feeling extremely scratchy, sick, and worn out. in addition, i've lost weight and have a temperature. my urine is dark, and my skin has turned yellow. additionally, i've been having stomach pain."
